NO_OF_FRAMES	254
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-09-29, 11:43:32	9245.71777628
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
4394	21.96500	-360.807	305.525	1565.491	-507.547	433.314	1299.257	-677.571	492.162	1047.406	-454.125	491.342	984.051	-422.477	164.631	1313.710	-467.018	19.107	1040.745	-329.252	187.675	1052.094	-490.766	460.643	786.330	-354.580	364.365	418.224	-509.697	339.922	69.418	-550.218	296.646	46.373	-410.974	374.882	29.612	-339.868	337.224	33.212	-463.800	109.634	785.598	-579.610	105.243	391.411	-946.901	121.063	354.191	-957.055	176.798	385.734	-1022.749	91.842	268.514	-1010.409	117.681	201.507
4395	21.97000	-351.857	305.976	1563.751	-499.073	433.714	1297.122	-665.527	494.318	1042.160	-441.161	490.269	983.635	-413.647	165.206	1312.522	-460.103	20.415	1039.990	-322.202	188.263	1051.396	-483.170	461.625	784.280	-349.623	363.901	414.557	-509.077	339.538	69.507	-550.048	296.651	46.593	-410.885	374.721	29.658	-341.428	337.991	33.687	-454.461	109.590	783.593	-563.608	105.629	388.102	-931.345	121.801	356.783	-942.368	176.984	389.972	-1007.630	92.749	272.008	-994.965	119.003	205.331
4396	21.97500	-342.123	306.647	1561.073	-490.729	434.213	1295.551	-652.396	497.104	1036.355	-428.742	489.387	982.264	-405.321	165.827	1310.464	-453.158	21.347	1039.182	-314.861	188.997	1049.996	-475.810	462.420	782.305	-344.927	363.655	411.479	-508.882	339.592	69.689	-549.866	296.561	47.132	-410.618	374.762	29.836	-343.057	338.228	34.109	-445.578	108.979	783.021	-546.583	106.482	384.885	-916.564	122.565	360.008	-927.945	177.163	393.510	-991.644	92.969	273.866	-980.736	119.493	207.763
4397	21.98000	-332.677	307.232	1559.513	-482.507	434.706	1293.913	-639.252	499.195	1031.653	-415.597	489.183	981.539	-397.417	166.076	1308.566	-446.948	21.826	1038.688	-307.958	189.012	1048.638	-467.952	462.574	779.802	-340.459	363.374	408.524	-508.058	339.436	69.484	-549.875	296.298	47.629	-410.702	374.715	29.839	-344.805	338.299	34.337	-436.819	109.009	782.804	-532.601	106.796	381.810	-901.437	122.949	362.568	-913.735	177.689	396.812	-974.858	93.872	274.751	-963.441	121.150	210.757
4398	21.98500	-323.451	306.851	1558.669	-474.142	435.438	1293.405	-626.586	501.014	1027.266	-401.975	487.591	981.083	-389.553	166.619	1307.930	-440.161	22.555	1038.852	-301.960	188.631	1048.206	-459.708	462.916	777.586	-336.120	363.098	405.482	-507.213	339.047	69.364	-549.834	296.064	47.862	-410.732	374.698	29.772	-345.992	338.294	34.398	-428.169	108.608	784.156	-515.745	107.229	378.150	-885.559	123.330	365.024	-899.586	177.736	399.864	-957.458	94.166	277.255	-945.542	122.787	208.512
4399	21.99000	-313.482	308.087	1556.526	-465.504	435.968	1292.110	-612.864	502.863	1023.912	-388.606	487.166	980.054	-381.530	167.066	1307.522	-433.818	23.188	1038.219	-296.069	188.054	1047.613	-451.302	462.734	775.749	-331.791	362.952	402.945	-506.683	339.001	69.343	-549.786	295.856	48.281	-410.909	374.632	29.737	-346.683	338.017	34.824	-419.949	108.657	785.650	-498.891	108.184	374.581	-869.358	124.225	366.089	-884.939	177.978	401.243	-939.588	94.963	276.655	-927.012	124.136	211.890
4400	21.99500	-303.076	308.311	1555.209	-456.870	436.560	1290.703	-598.764	504.321	1019.953	-375.772	486.628	980.309	-373.556	167.298	1306.780	-428.264	23.179	1038.110	-289.354	188.128	1046.892	-443.094	462.774	774.793	-327.510	362.974	400.084	-506.235	338.801	69.186	-549.504	295.615	48.722	-410.665	374.606	29.905	-346.736	337.607	34.942	-411.887	108.988	786.983	-482.468	109.122	371.449	-853.399	125.150	368.535	-871.080	177.496	403.381	-922.078	95.785	275.926	-906.671	125.724	211.713
4401	22.00000	-294.277	308.417	1554.428	-447.959	437.330	1289.661	-585.791	506.013	1017.691	-362.836	485.202	981.162	-366.037	167.253	1305.764	-422.046	23.469	1037.639	-282.729	187.972	1046.713	-434.573	462.607	774.045	-322.890	362.807	397.536	-506.251	338.347	68.820	-549.438	295.038	49.008	-411.028	374.469	29.720	-346.192	337.334	35.015	-404.178	109.308	787.382	-466.431	109.045	370.132	-836.820	126.655	368.288	-856.338	177.603	403.770	-903.958	96.164	276.395	-888.673	126.538	211.420
4402	22.00500	-284.920	307.973	1553.030	-439.699	437.874	1289.375	-572.584	507.292	1015.190	-349.180	484.059	982.608	-358.508	167.360	1305.469	-416.618	23.193	1037.528	-276.171	188.016	1046.422	-425.793	462.230	773.525	-318.532	362.396	396.097	-505.926	338.399	69.081	-549.495	294.821	49.478	-410.900	374.342	29.711	-345.526	337.029	34.944	-396.205	109.706	786.369	-449.743	110.254	367.939	-819.895	127.720	368.707	-841.635	177.823	404.336	-885.403	97.683	273.748	-868.873	128.641	209.295
4403	22.01000	-274.620	308.536	1551.653	-430.754	438.621	1289.101	-559.339	508.918	1013.440	-336.704	483.053	984.473	-350.959	167.420	1305.244	-410.772	23.048	1037.550	-270.227	187.142	1045.934	-417.869	461.838	773.309	-314.635	361.930	394.768	-505.796	338.258	69.213	-549.539	294.695	49.816	-411.035	374.265	29.730	-344.673	336.661	34.925	-388.945	109.455	785.312	-431.991	111.347	366.260	-802.898	127.996	367.940	-826.016	178.200	402.961	-867.468	98.000	271.561	-849.592	130.174	209.804
4404	22.01500	-264.886	308.585	1550.953	-421.608	439.097	1289.030	-546.600	510.129	1012.151	-322.740	481.521	985.766	-343.542	167.661	1305.027	-405.489	22.359	1037.511	-264.140	186.042	1044.793	-409.854	461.169	772.868	-310.226	361.524	392.897	-505.737	338.379	69.667	-549.509	294.461	50.215	-410.839	374.246	29.854	-343.778	336.580	34.900	-382.259	109.461	784.101	-415.689	112.280	365.222	-785.254	128.785	365.428	-810.177	178.837	401.540	-850.136	97.973	271.662	-830.211	130.385	207.833
4405	22.02000	-255.513	308.485	1550.594	-412.803	439.688	1288.711	-533.020	511.325	1010.306	-309.434	479.956	987.521	-335.674	167.908	1305.591	-399.900	22.181	1038.066	-258.051	184.993	1043.624	-401.870	460.886	771.746	-306.482	361.275	391.219	-505.600	338.375	70.167	-549.431	294.256	50.574	-411.016	374.173	29.801	-343.100	336.452	34.647	-374.852	109.077	783.762	-399.910	113.134	365.054	-769.001	129.419	363.638	-794.182	179.343	399.793	-829.968	98.869	267.044	-811.609	131.439	206.215
4406	22.02500	-245.724	308.170	1550.320	-403.186	440.388	1289.083	-520.356	512.490	1009.911	-296.233	478.369	990.258	-328.118	167.797	1305.426	-394.425	21.694	1039.053	-251.626	184.149	1044.069	-394.284	460.657	770.574	-303.575	361.287	390.728	-505.356	337.893	70.229	-549.072	293.992	50.777	-411.012	374.006	29.769	-342.548	336.526	34.580	-367.822	108.454	784.260	-382.560	113.927	366.036	-752.495	129.810	361.767	-777.672	180.512	396.410	-813.312	100.582	263.412	-790.937	131.973	201.842
4407	22.03000	-235.826	307.728	1549.382	-394.826	440.981	1290.033	-507.337	513.341	1008.424	-283.373	476.858	992.892	-320.560	168.145	1305.367	-389.036	20.893	1040.237	-245.024	182.806	1045.294	-386.933	460.323	768.795	-300.492	360.639	389.723	-505.116	337.823	70.477	-549.200	293.457	51.134	-411.081	373.902	29.858	-342.024	336.391	34.462	-361.188	108.100	784.917	-366.803	114.800	367.548	-735.373	131.513	357.527	-761.718	181.163	393.335	-793.372	101.046	258.340	-769.802	133.397	199.658
4408	22.03500	-226.162	307.741	1548.937	-385.327	441.665	1290.321	-493.787	514.134	1008.049	-270.872	475.396	995.855	-313.071	168.126	1306.751	-383.633	20.342	1041.853	-239.534	180.855	1045.077	-380.078	460.189	766.998	-297.279	360.170	388.359	-505.255	337.631	70.628	-548.860	293.174	51.419	-411.233	373.708	29.986	-341.454	336.257	34.352	-354.419	107.543	786.098	-350.955	115.091	367.921	-719.914	131.934	354.164	-746.705	181.886	389.019	-775.156	101.735	253.928	-747.971	133.886	193.935
4409	22.04000	-216.406	307.706	1549.554	-375.498	442.444	1291.057	-480.948	514.968	1008.161	-258.216	473.792	1000.102	-305.843	167.901	1307.164	-377.925	19.581	1043.851	-233.719	179.047	1045.473	-373.632	460.043	765.517	-294.384	359.836	386.761	-504.969	337.581	71.402	-548.615	292.672	52.388	-411.303	373.511	29.998	-341.144	336.170	34.267	-347.146	107.189	788.094	-334.649	115.819	369.705	-702.499	131.116	347.637	-731.211	182.852	383.412	-753.798	102.349	248.770	-726.048	135.069	189.612
4410	22.04500	-207.122	307.012	1549.705	-365.445	443.164	1292.133	-468.248	515.956	1008.531	-245.996	472.191	1004.276	-298.695	168.345	1308.413	-372.330	19.253	1045.998	-226.752	177.959	1047.037	-366.972	459.339	764.801	-291.798	359.674	385.650	-503.873	336.931	71.861	-548.546	292.396	53.674	-411.393	373.335	30.149	-341.056	335.994	34.288	-339.462	106.790	789.273	-318.512	117.300	371.553	-686.583	132.212	342.457	-716.338	183.617	377.850	-733.379	101.914	242.254	-704.082	135.623	184.450
4411	22.05000	-197.354	306.581	1550.267	-355.381	443.632	1292.901	-455.479	516.457	1008.887	-233.697	470.524	1008.298	-291.381	168.658	1309.138	-366.855	18.192	1048.754	-220.397	176.173	1048.548	-361.132	458.828	764.886	-289.361	359.557	384.808	-503.383	336.290	72.253	-549.073	292.594	54.388	-411.386	373.005	30.317	-341.235	335.793	34.269	-331.917	106.419	790.174	-302.449	118.789	373.690	-670.954	133.639	337.032	-702.330	183.972	372.202	-714.760	103.585	235.350	-681.535	136.453	177.905
4412	22.05500	-187.547	306.165	1550.759	-344.450	444.154	1294.326	-443.203	517.299	1009.985	-221.639	468.966	1012.506	-284.475	168.718	1310.439	-361.734	17.647	1051.735	-214.964	174.027	1049.759	-354.945	458.698	765.899	-287.599	359.596	384.356	-503.468	335.759	72.521	-548.303	291.829	56.111	-411.575	372.720	30.442	-341.321	335.723	34.411	-323.883	106.050	791.405	-286.386	119.643	375.772	-654.177	134.977	330.901	-687.721	184.629	364.261	-694.049	104.520	227.115	-658.921	137.279	170.695
4413	22.06000	-177.538	305.854	1551.464	-334.665	444.661	1295.691	-430.807	518.076	1010.586	-209.821	467.403	1016.648	-276.703	169.192	1311.886	-357.337	16.812	1055.254	-209.367	171.825	1051.155	-348.638	457.686	767.012	-285.604	359.795	384.202	-502.744	335.653	73.776	-547.567	291.303	57.742	-411.868	372.289	30.718	-341.616	335.540	34.493	-315.524	105.774	792.327	-270.268	120.343	377.787	-637.309	135.605	326.610	-673.175	184.923	356.383	-672.652	105.214	217.270	-631.541	137.874	168.638
4414	22.06500	-167.352	305.408	1552.459	-324.048	445.272	1297.164	-417.937	518.917	1011.581	-198.035	465.759	1022.364	-269.367	169.154	1313.201	-352.404	16.279	1058.424	-202.620	170.355	1053.205	-342.259	457.479	768.699	-283.940	360.060	384.350	-502.116	335.098	74.731	-546.861	290.269	58.712	-412.205	371.860	30.855	-342.112	335.358	34.567	-307.160	105.388	793.680	-254.811	121.332	381.456	-620.955	136.222	319.750	-658.542	185.348	347.316	-649.891	105.627	208.727	-610.216	139.347	159.738
4415	22.07000	-157.423	305.098	1552.909	-313.233	445.902	1298.654	-405.316	519.734	1012.728	-186.451	463.736	1026.467	-261.055	169.239	1315.455	-347.911	15.432	1061.580	-196.854	168.410	1054.854	-335.759	456.952	770.417	-282.282	360.136	384.535	-501.568	334.592	75.967	-547.201	289.650	61.802	-412.158	371.551	30.940	-342.475	335.261	34.744	-298.795	104.912	795.216	-240.186	122.782	384.970	-604.016	136.808	311.509	-644.600	185.191	338.564	-627.150	105.598	200.862	-587.933	140.904	149.824
4416	22.07500	-147.396	304.669	1553.966	-302.784	446.425	1299.970	-392.774	520.624	1013.305	-174.716	461.969	1031.450	-253.955	169.184	1316.540	-343.625	14.549	1064.838	-191.092	166.046	1056.486	-329.637	456.466	771.834	-280.656	360.328	384.490	-501.284	334.169	76.924	-546.833	289.002	64.010	-412.179	371.177	31.069	-342.877	335.225	35.035	-290.676	104.502	797.409	-224.442	123.818	388.466	-587.881	137.098	304.363	-630.221	184.988	329.365	-604.647	106.817	192.156	-563.196	141.840	144.046
4417	22.08000	-137.020	304.425	1555.144	-291.264	446.878	1301.995	-380.414	521.316	1014.407	-163.619	460.156	1036.623	-245.510	169.179	1318.459	-339.236	14.313	1067.887	-184.496	164.435	1058.794	-323.161	455.836	773.200	-279.317	360.536	384.851	-501.112	334.246	78.498	-546.260	288.634	65.399	-412.280	370.919	31.239	-343.190	334.830	34.823	-281.708	103.450	800.270	-210.178	124.797	392.716	-570.090	137.622	295.190	-613.782	185.960	317.431	-583.270	107.207	183.281	-537.317	143.207	136.551
4418	22.08500	-126.996	304.151	1556.464	-280.825	447.051	1303.688	-367.231	522.441	1015.826	-152.012	458.423	1041.229	-238.230	169.208	1320.344	-334.884	13.647	1070.990	-179.277	160.068	1062.771	-317.352	455.567	774.271	-277.928	361.160	385.654	-500.728	334.271	79.913	-546.008	288.477	66.763	-412.321	370.931	31.365	-343.525	335.079	35.308	-272.988	102.890	802.712	-196.204	125.796	397.097	-552.369	138.528	285.546	-597.582	186.517	306.354	-558.420	108.090	173.146	-511.275	144.426	129.682
4419	22.09000	-116.753	303.212	1558.058	-269.592	447.363	1305.812	-354.765	523.217	1017.124	-140.397	456.485	1046.419	-229.878	169.360	1322.089	-330.526	13.189	1075.497	-172.977	159.508	1063.554	-310.675	455.130	775.600	-276.833	361.641	386.898	-500.241	334.640	81.782	-544.423	288.568	69.476	-412.284	370.489	31.567	-344.228	335.472	35.153	-264.936	102.535	805.431	-182.467	126.510	401.284	-535.081	139.235	276.644	-581.803	186.624	295.711	-535.172	109.342	163.672	-485.523	146.262	122.153
4420	22.09500	-106.177	302.690	1560.021	-258.728	447.430	1307.569	-342.175	524.197	1018.758	-129.715	454.587	1051.590	-221.878	169.370	1323.969	-326.576	12.622	1079.386	-166.094	158.639	1065.057	-304.584	454.702	776.314	-275.502	362.050	388.765	-499.699	335.059	84.468	-543.952	289.170	72.517	-412.132	370.372	31.704	-343.965	334.686	34.711	-257.138	101.055	808.556	-169.022	127.643	405.326	-516.498	139.915	265.583	-563.939	188.040	282.177	-510.825	110.448	152.995	-459.356	147.299	115.426
4421	22.10000	-95.969	302.010	1561.142	-247.204	447.675	1309.810	-329.937	524.925	1020.529	-118.681	452.537	1056.148	-213.701	169.092	1325.891	-321.558	12.631	1082.816	-160.045	156.241	1066.497	-297.233	453.865	777.964	-274.369	362.333	390.438	-498.928	335.546	87.200	-543.493	289.496	74.318	-411.966	370.428	31.700	-344.189	334.947	35.256	-248.755	100.655	811.531	-155.430	128.642	409.950	-498.155	140.936	255.648	-546.870	187.782	271.250	-487.089	111.912	143.093	-434.145	148.339	108.416
4422	22.10500	-85.387	301.657	1563.139	-236.222	447.780	1311.550	-317.543	525.748	1023.089	-107.547	450.215	1061.123	-205.248	169.122	1328.261	-317.445	12.604	1086.311	-153.945	154.444	1068.844	-289.717	453.060	779.135	-273.008	362.821	393.404	-498.056	335.974	89.903	-542.377	289.868	76.600	-411.851	370.541	31.899	-343.921	334.866	34.784	-240.451	99.960	814.355	-142.250	130.200	413.674	-478.913	142.027	244.399	-528.350	188.934	257.581	-462.284	112.918	132.499	-407.197	149.158	101.939
4423	22.11000	-75.043	300.660	1564.482	-224.706	447.897	1314.103	-305.043	526.459	1025.170	-96.781	448.364	1066.009	-196.985	169.040	1330.362	-312.663	12.839	1090.038	-147.212	152.693	1071.090	-281.678	452.379	780.670	-272.054	363.308	396.165	-497.285	336.822	92.177	-541.556	290.626	80.024	-411.519	370.542	32.014	-344.005	335.045	34.912	-231.020	99.217	816.316	-129.473	131.412	417.968	-459.511	142.962	233.656	-509.811	189.838	244.118	-436.583	114.107	124.458	-381.425	150.408	96.025
4424	22.11500	-64.328	299.942	1566.238	-214.035	447.608	1316.153	-292.901	527.185	1027.597	-86.059	446.706	1070.648	-188.459	169.034	1332.708	-307.419	13.261	1093.945	-141.620	150.043	1072.779	-273.458	451.382	782.722	-270.966	363.572	398.431	-496.418	337.872	94.581	-540.621	291.541	83.214	-411.261	370.650	32.277	-344.031	335.161	34.930	-222.073	98.672	818.476	-117.567	132.763	422.134	-439.587	144.954	223.585	-489.693	190.664	230.122	-409.398	115.933	115.087	-352.519	152.100	89.713
4425	22.12000	-53.377	299.403	1567.729	-202.822	447.602	1318.875	-280.926	527.743	1030.113	-75.445	444.311	1074.401	-180.268	168.964	1335.085	-301.881	13.409	1098.560	-134.638	148.424	1075.798	-265.469	450.841	784.667	-270.022	363.934	400.138	-495.280	338.543	96.501	-538.875	291.905	84.915	-411.016	370.731	32.357	-344.136	335.313	35.085	-212.814	98.544	820.751	-106.358	133.710	425.950	-418.974	145.955	211.687	-470.022	192.599	216.008	-382.529	117.398	104.822	-324.245	153.948	84.230
4426	22.12500	-42.450	298.830	1569.358	-191.760	447.360	1320.944	-268.619	528.214	1032.494	-65.732	442.585	1078.952	-171.559	168.814	1337.365	-297.953	13.804	1102.895	-128.455	146.104	1077.939	-257.495	449.842	787.250	-269.901	364.366	402.809	-493.588	338.824	98.434	-537.890	293.307	89.300	-410.605	370.969	32.770	-343.952	335.358	34.931	-203.940	98.238	823.558	-94.625	135.047	429.529	-398.012	146.109	199.658	-449.048	193.599	201.697	-356.387	119.065	95.659	-295.821	155.573	77.889
4427	22.13000	-31.990	297.821	1570.709	-180.482	447.254	1323.529	-256.627	528.595	1035.397	-54.650	440.474	1084.050	-163.004	168.556	1339.744	-292.787	14.529	1106.052	-121.647	144.548	1080.232	-249.406	449.409	789.053	-268.579	364.949	405.447	-492.164	340.020	101.529	-536.059	294.058	91.672	-410.275	370.946	32.989	-343.928	335.316	34.955	-195.078	97.495	826.781	-83.691	136.165	433.620	-376.711	147.346	188.225	-428.728	195.198	188.412	-328.806	120.843	87.808	-267.094	157.791	74.249
4428	22.13500	-21.117	297.088	1572.938	-169.760	446.972	1325.546	-244.844	529.078	1037.823	-44.240	438.077	1087.760	-154.268	168.393	1341.802	-287.687	15.350	1110.630	-114.801	143.088	1082.410	-241.335	448.813	791.738	-267.750	365.235	407.865	-490.994	340.920	104.512	-534.857	295.297	96.351	-409.821	371.157	33.274	-343.838	335.424	34.928	-186.476	96.998	830.517	-73.933	137.227	436.230	-354.666	149.197	176.624	-406.701	196.292	174.503	-300.433	122.976	78.414	-239.013	159.271	68.395
4429	22.14000	-10.441	296.081	1574.247	-158.401	446.560	1327.858	-233.287	529.352	1040.509	-34.629	436.280	1091.319	-145.294	168.320	1343.810	-282.495	16.046	1115.994	-108.760	140.946	1083.922	-233.951	448.090	793.309	-266.091	365.385	410.079	-489.259	342.168	107.573	-533.242	296.240	99.584	-409.380	371.551	33.762	-343.624	335.270	35.017	-177.693	96.282	834.698	-64.235	138.316	439.333	-332.672	149.360	165.557	-383.880	197.734	160.987	-272.578	124.516	71.640	-210.422	161.318	65.029
4430	22.14500	0.943	295.483	1576.585	-147.643	446.164	1329.726	-221.706	529.427	1042.988	-24.393	434.951	1096.824	-136.451	168.050	1346.778	-277.061	16.957	1119.387	-101.357	139.729	1086.598	-225.465	448.018	796.382	-263.933	365.959	413.532	-487.449	343.377	111.043	-530.725	297.733	104.194	-408.714	371.820	34.233	-343.568	335.064	35.194	-168.704	95.984	838.491	-55.221	139.531	442.990	-309.169	151.497	153.799	-360.272	199.111	147.628	-243.343	126.752	63.081	-181.992	163.741	61.649
4431	22.15000	11.761	294.486	1577.551	-137.007	445.856	1332.809	-210.336	529.552	1045.560	-14.475	433.240	1100.549	-127.912	167.867	1348.805	-272.265	17.813	1124.202	-94.764	137.989	1088.441	-217.165	447.007	797.501	-262.068	366.294	418.317	-485.237	344.043	114.113	-528.575	298.585	107.551	-407.894	372.186	34.696	-343.419	334.971	35.229	-159.440	95.763	841.812	-46.521	140.425	445.177	-284.636	153.378	143.427	-335.941	200.800	134.334	-214.473	128.818	56.473	-152.939	165.955	59.591
4432	22.15500	22.788	293.846	1578.786	-126.328	445.366	1334.987	-198.844	529.708	1048.677	-4.134	431.492	1103.547	-118.867	167.565	1351.303	-266.860	17.937	1128.810	-87.806	136.483	1090.627	-208.255	446.690	800.782	-261.091	367.307	422.749	-482.251	344.570	117.602	-526.041	299.828	112.893	-407.009	372.375	35.062	-343.341	334.685	35.269	-149.776	95.719	845.373	-37.961	140.891	447.619	-259.647	154.616	132.355	-311.670	202.087	121.749	-185.454	131.121	50.373	-123.694	168.413	55.877
4433	22.16000	33.734	292.635	1580.418	-115.407	444.689	1337.049	-188.037	529.642	1050.649	5.512	428.927	1107.233	-109.865	167.344	1353.638	-261.172	19.226	1132.251	-80.459	135.509	1092.517	-201.400	446.128	802.260	-259.349	368.393	425.689	-479.925	345.616	121.074	-523.019	300.494	116.404	-406.380	372.569	35.625	-343.145	334.738	35.439	-140.438	95.794	848.720	-29.890	142.082	449.760	-235.262	155.993	123.337	-285.652	204.052	108.617	-156.670	132.908	45.561	-95.324	171.116	55.920
4434	22.16500	44.551	291.981	1581.806	-105.008	444.010	1339.101	-176.577	529.187	1052.884	14.846	426.845	1110.767	-100.781	167.160	1355.489	-255.496	20.926	1136.047	-73.658	134.179	1094.030	-192.939	445.820	805.857	-256.831	369.119	430.143	-477.360	346.110	125.220	-519.854	302.222	121.827	-405.407	372.915	36.329	-342.991	334.474	35.557	-131.463	95.386	851.752	-22.392	142.975	451.209	-208.325	158.269	112.904	-260.776	204.575	98.522	-126.747	134.974	41.079	-66.107	172.762	55.365
4435	22.17000	55.404	291.100	1582.962	-94.237	443.294	1341.241	-165.983	529.062	1055.058	24.318	424.693	1114.321	-91.191	167.171	1357.500	-249.197	21.538	1139.847	-66.034	133.353	1095.838	-184.382	445.407	808.265	-254.700	369.925	434.247	-474.609	347.052	129.167	-516.196	302.964	125.623	-404.352	373.010	36.921	-343.141	334.239	35.797	-122.282	95.170	855.221	-14.941	144.040	453.080	-185.016	158.316	107.133	-233.666	206.629	86.959	-96.183	137.603	37.308	-36.684	175.008	55.117
4436	22.17500	66.490	289.852	1584.254	-83.647	442.436	1343.527	-155.199	528.938	1057.572	33.922	422.937	1117.195	-82.511	166.521	1359.368	-242.530	22.966	1142.906	-58.964	131.771	1096.872	-175.889	444.372	811.422	-251.503	371.034	438.545	-471.682	348.353	133.800	-512.469	303.771	130.243	-403.439	373.235	37.508	-343.031	334.073	35.792	-113.412	94.900	857.930	-9.008	143.890	454.137	-158.923	159.425	99.970	-207.214	207.554	77.718	-68.006	139.158	35.497	-9.904	177.014	59.193
4437	22.18000	77.312	288.816	1584.958	-73.323	441.341	1344.771	-144.871	528.444	1059.102	43.440	421.156	1119.850	-72.878	166.459	1361.046	-236.274	23.784	1145.757	-51.103	130.633	1098.646	-167.440	443.847	814.348	-248.398	371.633	442.404	-468.334	349.311	137.756	-508.604	305.069	135.055	-402.441	373.278	37.933	-343.105	334.061	35.987	-103.436	95.402	861.097	-1.536	145.046	456.004	-134.450	160.182	94.216	-180.637	209.356	68.910	-38.259	141.571	33.432	18.101	179.736	60.464
4438	22.18500	88.195	287.747	1585.360	-62.869	440.479	1346.869	-134.117	528.013	1061.493	52.436	419.415	1121.842	-64.254	165.974	1362.444	-229.521	24.953	1149.172	-44.287	128.787	1100.034	-159.095	443.472	817.140	-244.695	372.947	446.568	-464.521	349.834	141.805	-503.399	305.464	139.970	-401.426	373.459	38.331	-343.060	334.107	36.164	-94.211	95.556	862.833	5.240	145.444	456.817	-108.761	161.116	89.296	-154.381	209.812	60.997	-9.309	143.837	32.065	45.438	181.346	63.410
4439	22.19000	99.339	286.959	1586.015	-52.810	439.306	1347.914	-124.267	527.363	1062.666	61.676	417.506	1123.463	-55.415	165.600	1364.116	-222.713	26.049	1152.340	-37.230	127.277	1100.847	-150.570	442.676	819.984	-241.265	373.543	449.721	-460.273	350.544	145.294	-499.042	306.663	143.530	-400.702	373.484	38.561	-343.208	334.048	36.110	-84.727	96.120	865.370	11.843	147.642	458.451	-84.384	161.473	85.883	-128.258	211.066	55.439	17.827	144.178	33.737	71.151	182.316	68.710
4440	22.19500	110.466	286.082	1585.562	-42.732	437.906	1349.354	-114.123	527.100	1064.905	71.019	415.756	1125.613	-46.590	165.058	1365.571	-215.384	27.360	1155.501	-29.051	126.379	1101.639	-141.116	442.090	823.165	-237.536	374.426	452.453	-456.133	351.374	147.900	-493.522	307.700	148.795	-399.875	373.694	39.008	-343.272	333.914	35.921	-74.912	96.325	867.487	18.541	148.352	460.020	-60.852	162.056	82.241	-102.987	211.095	50.892	44.620	144.608	34.797	95.681	184.169	71.687
4441	22.20000	121.362	284.933	1585.090	-32.526	436.472	1350.715	-104.333	526.095	1066.416	80.359	414.240	1127.695	-37.610	164.486	1366.927	-208.657	28.306	1157.148	-20.743	125.470	1102.175	-132.510	442.023	825.948	-233.010	375.820	455.379	-451.866	353.373	151.492	-488.235	308.247	153.574	-398.889	373.837	39.373	-343.253	334.135	36.008	-65.262	96.634	869.852	25.425	150.194	460.702	-37.870	162.483	80.354	-78.694	211.359	46.506	69.061	145.322	37.716	119.510	184.887	77.608
4442	22.20500	131.630	284.288	1584.948	-22.537	435.235	1350.859	-94.628	525.312	1067.565	89.108	412.733	1128.912	-28.504	163.968	1367.100	-201.221	29.246	1159.088	-12.680	124.261	1102.170	-123.622	441.414	828.167	-227.483	376.531	459.517	-447.733	354.206	154.477	-482.418	308.745	157.583	-397.739	374.015	40.412	-343.176	334.237	36.370	-55.697	96.310	871.355	30.664	150.380	459.830	-14.755	162.785	78.030	-55.460	211.470	43.621	93.092	146.243	41.018	141.843	185.066	82.270
