NO_OF_SAMPLES	691
FREQUENCY	200
TIME_STAMP	2022-09-29, 11:03:54	6867.40290917
FIRST_SAMPLE	59
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
83	0.41000	-5.031508	8.643381	13.390074	3.172443	2.761424	-0.532919	-191.120066	210.149148	0.000000	
84	0.41500	-4.940525	8.483967	13.389489	3.172494	2.761658	-0.556098	-191.421881	210.645744	0.000000	
85	0.42000	-5.122070	8.574942	13.830743	3.182138	2.725157	-0.546621	-182.147406	204.337625	0.000000	
86	0.42500	-5.031567	8.689346	13.922356	3.191019	2.779617	-0.551350	-185.125543	203.293504	0.000000	
87	0.43000	-4.985845	8.620659	13.566502	3.163824	2.734281	-0.546725	-186.772604	206.841721	0.000000	
88	0.43500	-5.054144	8.620768	13.564945	3.182157	2.716243	-0.551233	-185.259719	208.216684	0.000000	
89	0.44000	-5.031354	8.620758	13.477313	3.190642	2.743449	-0.528364	-188.550646	210.203790	0.000000	
90	0.44500	-5.053709	8.574883	13.831154	3.164069	2.716059	-0.546665	-181.684911	203.025361	0.000000	
91	0.45000	-5.031801	8.643396	12.857996	3.181020	2.761544	-0.519121	-199.030920	219.535478	0.000000	
92	0.45500	-4.939929	8.643391	13.566115	3.163541	2.716153	-0.514620	-185.579115	206.758683	0.000000	
93	0.46000	-4.940605	8.575462	13.388339	3.190870	2.734613	-0.551443	-189.418046	211.758902	0.000000	
94	0.46500	-5.054223	8.643260	13.389864	3.163527	2.752283	-0.537448	-190.371519	209.486959	0.000000	
95	0.47000	-5.031799	8.711741	13.392220	3.163274	2.797543	-0.537492	-193.785594	209.223473	0.000000	
