NO_OF_SAMPLES	254
FREQUENCY	200
TIME_STAMP	2022-09-29, 11:43:32	9245.71777628
FIRST_SAMPLE	4364
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
4364	21.81500	0.490940	1.540315	3.448854	0.247501	0.260097	0.161016	0.000000	0.000000	0.000000	
4365	21.82000	0.465703	1.563911	2.924723	0.229038	0.232314	0.211645	0.000000	0.000000	0.000000	
4366	21.82500	0.397973	1.495984	3.099098	0.247292	0.232444	0.202334	0.000000	0.000000	0.000000	
4367	21.83000	0.353690	1.610135	3.097281	0.247805	0.214488	0.165545	0.000000	0.000000	0.000000	
4368	21.83500	0.513231	1.654277	3.186031	0.247625	0.241869	0.170304	0.000000	0.000000	0.000000	
4369	21.84000	0.469607	1.676297	3.535391	0.256581	0.250954	0.170311	0.000000	0.000000	0.000000	
4370	21.84500	0.487340	1.610657	2.573868	0.247852	0.205411	0.184002	0.000000	0.000000	0.000000	
4371	21.85000	0.443385	1.541435	3.010201	0.256753	0.269340	0.165726	0.000000	0.000000	0.000000	
4372	21.85500	0.467012	1.609409	3.097248	0.284149	0.260421	0.165737	0.000000	0.000000	0.000000	
4373	21.86000	0.466049	1.519004	3.011942	0.247639	0.214440	0.179273	0.000000	0.000000	0.000000	
4374	21.86500	0.375434	1.678180	2.834643	0.238516	0.232561	0.188759	0.000000	0.000000	0.000000	
4375	21.87000	0.557919	1.563510	3.186446	0.284056	0.251276	0.170239	0.000000	0.000000	0.000000	
4376	21.87500	0.375981	1.632635	3.009640	0.256770	0.232724	0.179472	0.000000	0.000000	0.000000	
4377	21.88000	0.398438	1.495707	3.185916	0.238287	0.259901	0.179425	0.000000	0.000000	0.000000	
4378	21.88500	0.510446	1.450754	2.923799	0.265919	0.269488	0.161038	0.000000	0.000000	0.000000	
4379	21.89000	0.535404	1.608780	3.185457	0.302176	0.269578	0.179570	0.000000	0.000000	0.000000	
4380	21.89500	0.536910	1.630813	3.448954	0.265618	0.250997	0.179482	0.000000	0.000000	0.000000	
4381	21.90000	0.351488	1.565106	2.746236	0.256894	0.269367	0.165791	0.000000	0.000000	0.000000	
4382	21.90500	0.467085	1.563475	3.186511	0.229209	0.250749	0.179460	0.000000	0.000000	0.000000	
4383	21.91000	0.491090	1.631022	3.360667	0.247452	0.269177	0.170373	0.000000	0.000000	0.000000	
4384	21.91500	0.557924	1.631476	3.098970	0.265723	0.251058	0.184140	0.000000	0.000000	0.000000	
4385	21.92000	0.444575	1.608786	3.185764	0.247308	0.259892	0.193354	0.000000	0.000000	0.000000	
4386	21.92500	0.373500	1.611312	2.485878	0.211459	0.186864	0.183944	0.000000	0.000000	0.000000	
4387	21.93000	0.489609	1.654665	3.009759	0.265923	0.269441	0.165844	0.000000	0.000000	0.000000	
4388	21.93500	0.468105	1.722361	3.183376	0.302276	0.287876	0.170564	0.000000	0.000000	0.000000	
4389	21.94000	0.490182	1.631356	3.186270	0.247341	0.250794	0.193338	0.000000	0.000000	0.000000	
4390	21.94500	0.490417	1.676284	3.185572	0.229040	0.287183	0.188948	0.000000	0.000000	0.000000	
4391	21.95000	0.468306	1.631273	3.360230	0.283842	0.260210	0.184135	0.000000	0.000000	0.000000	
4392	21.95500	0.512333	1.563304	3.185042	0.293044	0.296931	0.170438	0.000000	0.000000	0.000000	
4393	21.96000	0.558467	1.677222	3.099582	0.247685	0.205355	0.179388	0.000000	0.000000	0.000000	
4394	21.96500	0.534948	1.540170	3.187569	0.210828	0.268845	0.184124	0.000000	0.000000	0.000000	
4395	21.97000	0.513186	1.676916	3.185685	0.292971	0.241995	0.197938	0.000000	0.000000	0.000000	
4396	21.97500	0.468669	1.676390	3.359540	0.256593	0.287520	0.165896	0.000000	0.000000	0.000000	
4397	21.98000	0.467385	1.722854	3.009835	0.265845	0.241927	0.184210	0.000000	0.000000	0.000000	
4398	21.98500	0.513623	1.540342	3.449787	0.256513	0.232665	0.179307	0.000000	0.000000	0.000000	
4399	21.99000	0.512456	1.563415	3.185938	0.265751	0.269361	0.170324	0.000000	0.000000	0.000000	
4400	21.99500	0.559929	1.608018	3.535883	0.284009	0.269547	0.156502	0.000000	0.000000	0.000000	
4401	22.00000	0.491097	1.631328	3.360201	0.283988	0.260331	0.170324	0.000000	0.000000	0.000000	
4402	22.00500	0.467029	1.563640	3.185997	0.265667	0.250988	0.184054	0.000000	0.000000	0.000000	
4403	22.01000	0.512905	1.631229	3.185950	0.247428	0.269157	0.179608	0.000000	0.000000	0.000000	
4404	22.01500	0.445490	1.540435	3.449162	0.238240	0.241619	0.179352	0.000000	0.000000	0.000000	
4405	22.02000	0.398933	1.564089	3.184810	0.283980	0.251132	0.179446	0.000000	0.000000	0.000000	
4406	22.02500	0.443921	1.563926	3.098545	0.256562	0.241772	0.188633	0.000000	0.000000	0.000000	
4407	22.03000	0.534895	1.654550	3.010938	0.293037	0.242047	0.197942	0.000000	0.000000	0.000000	
4408	22.03500	0.444120	1.654331	3.009168	0.229355	0.305667	0.161411	0.000000	0.000000	0.000000	
4409	22.04000	0.489175	1.609101	3.010866	0.256557	0.260062	0.188776	0.000000	0.000000	0.000000	
4410	22.04500	0.489292	1.609303	3.010479	0.256756	0.260209	0.170362	0.000000	0.000000	0.000000	
4411	22.05000	0.534793	1.609624	3.011465	0.284176	0.214756	0.179361	0.000000	0.000000	0.000000	
4412	22.05500	0.468640	1.630542	3.447747	0.247229	0.296435	0.179687	0.000000	0.000000	0.000000	
4413	22.06000	0.535085	1.563512	3.186266	0.302115	0.251257	0.188648	0.000000	0.000000	0.000000	
4414	22.06500	0.511255	1.564195	2.923811	0.265858	0.241989	0.179451	0.000000	0.000000	0.000000	
4415	22.07000	0.400607	1.608608	3.447966	0.229220	0.250732	0.170260	0.000000	0.000000	0.000000	
4416	22.07500	0.512663	1.631829	3.097874	0.256872	0.260310	0.156561	0.000000	0.000000	0.000000	
4417	22.08000	0.535391	1.608565	3.184640	0.293131	0.306141	0.161319	0.000000	0.000000	0.000000	
4418	22.08500	0.489845	1.563705	3.185629	0.265883	0.260303	0.161077	0.000000	0.000000	0.000000	
4419	22.09000	0.535334	1.631833	3.099541	0.256667	0.214457	0.188585	0.000000	0.000000	0.000000	
4420	22.09500	0.559417	1.562097	3.536124	0.265519	0.305816	0.165826	0.000000	0.000000	0.000000	
4421	22.10000	0.467910	1.563483	3.360912	0.283920	0.241997	0.179378	0.000000	0.000000	0.000000	
4422	22.10500	0.603924	1.562183	3.362403	0.256275	0.287384	0.188793	0.000000	0.000000	0.000000	
