NO_OF_SAMPLES	691
FREQUENCY	200
TIME_STAMP	2022-09-29, 11:03:54	6867.40290917
FIRST_SAMPLE	59
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
183	0.91000	0.758136	0.654350	3.719684	0.292598	0.287838	0.150937	0.000000	0.000000	0.000000	
184	0.91500	0.736808	0.700221	3.892329	0.356877	0.288603	0.109509	0.000000	0.000000	0.000000	
185	0.92000	0.669097	0.722546	3.979217	0.347474	0.306579	0.128017	0.000000	0.000000	0.000000	
186	0.92500	0.689488	0.700794	3.541600	0.365812	0.306760	0.137264	0.000000	0.000000	0.000000	
187	0.93000	0.665995	0.633049	3.454803	0.329446	0.297441	0.127967	0.000000	0.000000	0.000000	
188	0.93500	0.735257	0.631823	3.718060	0.320104	0.324701	0.128049	0.000000	0.000000	0.000000	
189	0.94000	0.645455	0.654773	3.891953	0.347437	0.306547	0.132562	0.000000	0.000000	0.000000	
190	0.94500	0.644346	0.587460	3.718117	0.320321	0.269965	0.123155	0.000000	0.000000	0.000000	
191	0.95000	0.667978	0.723437	3.716557	0.347750	0.288476	0.118770	0.000000	0.000000	0.000000	
192	0.95500	0.760033	0.744623	3.980599	0.329118	0.306411	0.137252	0.000000	0.000000	0.000000	
193	0.96000	0.736705	0.654114	3.981133	0.329110	0.297270	0.137116	0.000000	0.000000	0.000000	
194	0.96500	0.666904	0.655072	3.630013	0.320122	0.306379	0.137213	0.000000	0.000000	0.000000	
195	0.97000	0.690723	0.609426	3.892526	0.329455	0.306645	0.104897	0.000000	0.000000	0.000000	
196	0.97500	0.733649	0.518936	3.544241	0.311014	0.306384	0.132481	0.000000	0.000000	0.000000	
197	0.98000	0.758176	0.654518	3.718942	0.310972	0.297208	0.137162	0.000000	0.000000	0.000000	
198	0.98500	0.825379	0.632204	3.544517	0.320286	0.288300	0.127915	0.000000	0.000000	0.000000	
199	0.99000	0.646334	0.745813	3.892394	0.320292	0.260781	0.127860	0.000000	0.000000	0.000000	
200	0.99500	0.666642	0.609677	3.630207	0.301968	0.315468	0.123399	0.000000	0.000000	0.000000	
201	1.00000	0.801828	0.586882	3.456557	0.320221	0.315671	0.128002	0.000000	0.000000	0.000000	
202	1.00500	0.757703	0.586694	3.719270	0.329224	0.288217	0.137044	0.000000	0.000000	0.000000	
203	1.01000	0.689845	0.723439	3.542113	0.311289	0.297376	0.118847	0.000000	0.000000	0.000000	
