X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
15.949085	2.350239e-05	2.420605e-05	6.980736e-06	3.606394e-06	
15.950086	2.396623e-05	2.362408e-05	6.926687e-06	3.550993e-06	
15.951087	2.442868e-05	2.304880e-05	6.871094e-06	3.496973e-06	
15.952088	2.488912e-05	2.248049e-05	6.814005e-06	3.444334e-06	
15.953089	2.534689e-05	2.191946e-05	6.755466e-06	3.393075e-06	
15.954090	2.580137e-05	2.136600e-05	6.695523e-06	3.343196e-06	
15.955091	2.625191e-05	2.082041e-05	6.634223e-06	3.294696e-06	
15.956092	2.669789e-05	2.028298e-05	6.571612e-06	3.247576e-06	
15.957092	2.713865e-05	1.975401e-05	6.507738e-06	3.201835e-06	
15.958093	2.757357e-05	1.923379e-05	6.442645e-06	3.157473e-06	
15.959094	2.800201e-05	1.872263e-05	6.376382e-06	3.114489e-06	
15.960095	2.842332e-05	1.822081e-05	6.308995e-06	3.072883e-06	
15.961096	2.883688e-05	1.772864e-05	6.240529e-06	3.032655e-06	
15.962097	2.924205e-05	1.724640e-05	6.171032e-06	2.993804e-06	
15.963098	2.963818e-05	1.677440e-05	6.100550e-06	2.956330e-06	
15.964099	3.002465e-05	1.631294e-05	6.029130e-06	2.920234e-06	
15.965100	3.040081e-05	1.586230e-05	5.956818e-06	2.885514e-06	
15.966101	3.076602e-05	1.542278e-05	5.883660e-06	2.852170e-06	
15.967102	3.111966e-05	1.499469e-05	5.809704e-06	2.820202e-06	
15.968103	3.146108e-05	1.457831e-05	5.734995e-06	2.789610e-06	
15.969104	3.178964e-05	1.417394e-05	5.659580e-06	2.760393e-06	
15.970105	3.210471e-05	1.378189e-05	5.583507e-06	2.732551e-06	
15.971106	3.240565e-05	1.340243e-05	5.506820e-06	2.706084e-06	
15.972107	3.269183e-05	1.303588e-05	5.429568e-06	2.680991e-06	
15.973108	3.296260e-05	1.268253e-05	5.351795e-06	2.657272e-06	
15.974109	3.321733e-05	1.234267e-05	5.273550e-06	2.634927e-06	
15.975110	3.345543e-05	1.201657e-05	5.194878e-06	2.613957e-06	
15.976111	3.367695e-05	1.170420e-05	5.115833e-06	2.594382e-06	
15.977112	3.388245e-05	1.140527e-05	5.036471e-06	2.576238e-06	
15.978112	3.407248e-05	1.111948e-05	4.956851e-06	2.559560e-06	
15.979113	3.424763e-05	1.084654e-05	4.877029e-06	2.544383e-06	
15.980114	3.440844e-05	1.058616e-05	4.797063e-06	2.530745e-06	
15.981115	3.455550e-05	1.033804e-05	4.717011e-06	2.518679e-06	
15.982116	3.468936e-05	1.010190e-05	4.636929e-06	2.508223e-06	
15.983117	3.481060e-05	9.877438e-06	4.556875e-06	2.499411e-06	
15.984118	3.491977e-05	9.664362e-06	4.476906e-06	2.492280e-06	
15.985119	3.501744e-05	9.462380e-06	4.397081e-06	2.486865e-06	
15.986120	3.510418e-05	9.271198e-06	4.317455e-06	2.483201e-06	
15.987121	3.518056e-05	9.090523e-06	4.238087e-06	2.481325e-06	
15.988122	3.524714e-05	8.920064e-06	4.159034e-06	2.481272e-06	
15.989123	3.530449e-05	8.759526e-06	4.080353e-06	2.483078e-06	
15.990124	3.535317e-05	8.608617e-06	4.002102e-06	2.486779e-06	
15.991125	3.539375e-05	8.467044e-06	3.924337e-06	2.492409e-06	
15.992126	3.542679e-05	8.334514e-06	3.847117e-06	2.500006e-06	
15.993127	3.545286e-05	8.210734e-06	3.770499e-06	2.509604e-06	
15.994128	3.547253e-05	8.095411e-06	3.694540e-06	2.521240e-06	
15.995129	3.548637e-05	7.988252e-06	3.619298e-06	2.534948e-06	
15.996130	3.549493e-05	7.888964e-06	3.544829e-06	2.550765e-06	
15.997131	3.549879e-05	7.797255e-06	3.471192e-06	2.568727e-06	
15.998132	3.549850e-05	7.712830e-06	3.398443e-06	2.588869e-06	
15.999133	3.549465e-05	7.635398e-06	3.326640e-06	2.611226e-06	
16.000133	3.548779e-05	7.564665e-06	3.255841e-06	2.635835e-06	
16.001134	3.547848e-05	7.500339e-06	3.186102e-06	2.662731e-06	
16.002135	3.546730e-05	7.442126e-06	3.117482e-06	2.691950e-06	
16.003136	3.545481e-05	7.389733e-06	3.050036e-06	2.723527e-06	
16.004137	3.544157e-05	7.342868e-06	2.983824e-06	2.757498e-06	
16.005138	3.542816e-05	7.301238e-06	2.918902e-06	2.793900e-06	
16.006139	3.541514e-05	7.264549e-06	2.855328e-06	2.832767e-06	
16.007140	3.540307e-05	7.232508e-06	2.793158e-06	2.874135e-06	
16.008141	3.539252e-05	7.204824e-06	2.732451e-06	2.918040e-06	
16.009142	3.538406e-05	7.181202e-06	2.673264e-06	2.964518e-06	
16.010143	3.537825e-05	7.161350e-06	2.615654e-06	3.013605e-06	
16.011144	3.537565e-05	7.144975e-06	2.559678e-06	3.065335e-06	
16.012145	3.537684e-05	7.131784e-06	2.505394e-06	3.119745e-06	
16.013146	3.538238e-05	7.121484e-06	2.452859e-06	3.176871e-06	
16.014147	3.539284e-05	7.113782e-06	2.402131e-06	3.236747e-06	
16.015148	3.540878e-05	7.108384e-06	2.353267e-06	3.299411e-06	
16.016149	3.543076e-05	7.104999e-06	2.306324e-06	3.364897e-06	
16.017150	3.545936e-05	7.103334e-06	2.261360e-06	3.433241e-06	
16.018151	3.549514e-05	7.103094e-06	2.218432e-06	3.504479e-06	
16.019152	3.553867e-05	7.103987e-06	2.177597e-06	3.578647e-06	
16.020153	3.559050e-05	7.105721e-06	2.138914e-06	3.655780e-06	
16.021153	3.565122e-05	7.108003e-06	2.102438e-06	3.735914e-06	
16.022154	3.572137e-05	7.110538e-06	2.068228e-06	3.819085e-06	
16.023155	3.580154e-05	7.113035e-06	2.036341e-06	3.905328e-06	
16.024156	3.589228e-05	7.115201e-06	2.006834e-06	3.994679e-06	
16.025157	3.599411e-05	7.116759e-06	1.979759e-06	4.087167e-06	
16.026158	3.610690e-05	7.117648e-06	1.955096e-06	4.182743e-06	
16.027159	3.623010e-05	7.117947e-06	1.932776e-06	4.281303e-06	
16.028160	3.636313e-05	7.117740e-06	1.912729e-06	4.382743e-06	
16.029161	3.650542e-05	7.117111e-06	1.894887e-06	4.486960e-06	
16.030162	3.665641e-05	7.116143e-06	1.879178e-06	4.593848e-06	
16.031163	3.681553e-05	7.114919e-06	1.865535e-06	4.703304e-06	
16.032164	3.698221e-05	7.113524e-06	1.853887e-06	4.815223e-06	
16.033165	3.715588e-05	7.112039e-06	1.844165e-06	4.929501e-06	
16.034166	3.733598e-05	7.110550e-06	1.836299e-06	5.046035e-06	
16.035167	3.752194e-05	7.109138e-06	1.830220e-06	5.164720e-06	
16.036168	3.771318e-05	7.107888e-06	1.825858e-06	5.285451e-06	
16.037169	3.790914e-05	7.106884e-06	1.823144e-06	5.408125e-06	
16.038170	3.810926e-05	7.106207e-06	1.822008e-06	5.532637e-06	
16.039171	3.831296e-05	7.105943e-06	1.822380e-06	5.658884e-06	
16.040172	3.851968e-05	7.106174e-06	1.824192e-06	5.786761e-06	
16.041173	3.872884e-05	7.106983e-06	1.827374e-06	5.916164e-06	
16.042173	3.893988e-05	7.108455e-06	1.831855e-06	6.046988e-06	
16.043174	3.915224e-05	7.110672e-06	1.837567e-06	6.179130e-06	
16.044175	3.936534e-05	7.113719e-06	1.844440e-06	6.312486e-06	
16.045176	3.957861e-05	7.117678e-06	1.852404e-06	6.446950e-06	
16.046177	3.979149e-05	7.122632e-06	1.861391e-06	6.582420e-06	
16.047178	4.000341e-05	7.128667e-06	1.871330e-06	6.718791e-06	
16.048179	4.021380e-05	7.135864e-06	1.882151e-06	6.855958e-06	
16.049180	4.042209e-05	7.144307e-06	1.893786e-06	6.993818e-06	
16.050181	4.062772e-05	7.154079e-06	1.906165e-06	7.132266e-06	
16.051182	4.083011e-05	7.165265e-06	1.919218e-06	7.271199e-06	
16.052183	4.102870e-05	7.177947e-06	1.932876e-06	7.410511e-06	
16.053184	4.122292e-05	7.192209e-06	1.947069e-06	7.550100e-06	
16.054185	4.141221e-05	7.208135e-06	1.961728e-06	7.689860e-06	
16.055186	4.159599e-05	7.225807e-06	1.976783e-06	7.829687e-06	
16.056187	4.177369e-05	7.245309e-06	1.992165e-06	7.969478e-06	
16.057188	4.194475e-05	7.266725e-06	2.007803e-06	8.109128e-06	
16.058189	4.210860e-05	7.290139e-06	2.023630e-06	8.248534e-06	
16.059190	4.226467e-05	7.315632e-06	2.039574e-06	8.387590e-06	
16.060191	4.241239e-05	7.343290e-06	2.055567e-06	8.526192e-06	
16.061192	4.255120e-05	7.373194e-06	2.071539e-06	8.664237e-06	
16.062193	4.268053e-05	7.405430e-06	2.087420e-06	8.801621e-06	
16.063194	4.279980e-05	7.440080e-06	2.103141e-06	8.938238e-06	
16.064194	4.290846e-05	7.477227e-06	2.118632e-06	9.073986e-06	
16.065195	4.300592e-05	7.516956e-06	2.133825e-06	9.208759e-06	
16.066196	4.309164e-05	7.559349e-06	2.148649e-06	9.342454e-06	
16.067197	4.316502e-05	7.604489e-06	2.163034e-06	9.474967e-06	
16.068198	4.322552e-05	7.652462e-06	2.176912e-06	9.606193e-06	
16.069199	4.327255e-05	7.703349e-06	2.190212e-06	9.736028e-06	
16.070200	4.330556e-05	7.757234e-06	2.202866e-06	9.864368e-06	
16.071201	4.332397e-05	7.814201e-06	2.214803e-06	9.991108e-06	
16.072202	4.332722e-05	7.874333e-06	2.225955e-06	1.011615e-05	
16.073203	4.331473e-05	7.937713e-06	2.236251e-06	1.023938e-05	
16.074204	4.328594e-05	8.004425e-06	2.245622e-06	1.036069e-05	
16.075205	4.324036e-05	8.074543e-06	2.254005e-06	1.048000e-05	
16.076206	4.317824e-05	8.148040e-06	2.261399e-06	1.059722e-05	
16.077207	4.310031e-05	8.224831e-06	2.267843e-06	1.071229e-05	
16.078208	4.300727e-05	8.304827e-06	2.273375e-06	1.082517e-05	
16.079209	4.289985e-05	8.387944e-06	2.278032e-06	1.093580e-05	
16.080210	4.277878e-05	8.474092e-06	2.281853e-06	1.104411e-05	
16.081211	4.264476e-05	8.563187e-06	2.284876e-06	1.115006e-05	
16.082212	4.249852e-05	8.655141e-06	2.287139e-06	1.125359e-05	
16.083213	4.234077e-05	8.749867e-06	2.288681e-06	1.135464e-05	
16.084214	4.217224e-05	8.847278e-06	2.289539e-06	1.145315e-05	
16.085214	4.199365e-05	8.947288e-06	2.289752e-06	1.154908e-05	
16.086215	4.180571e-05	9.049810e-06	2.289359e-06	1.164236e-05	
16.087216	4.160915e-05	9.154756e-06	2.288396e-06	1.173294e-05	
16.088217	4.140468e-05	9.262041e-06	2.286903e-06	1.182077e-05	
16.089218	4.119303e-05	9.371577e-06	2.284917e-06	1.190578e-05	
16.090219	4.097490e-05	9.483277e-06	2.282476e-06	1.198792e-05	
16.091220	4.075103e-05	9.597055e-06	2.279620e-06	1.206714e-05	
16.092221	4.052214e-05	9.712824e-06	2.276386e-06	1.214338e-05	
16.093222	4.028893e-05	9.830497e-06	2.272812e-06	1.221658e-05	
16.094223	4.005213e-05	9.949987e-06	2.268936e-06	1.228670e-05	
16.095224	3.981246e-05	1.007121e-05	2.264797e-06	1.235366e-05	
16.096225	3.957065e-05	1.019407e-05	2.260433e-06	1.241742e-05	
16.097226	3.932740e-05	1.031849e-05	2.255881e-06	1.247792e-05	
16.098227	3.908343e-05	1.044438e-05	2.251181e-06	1.253510e-05	
16.099228	3.883948e-05	1.057165e-05	2.246370e-06	1.258892e-05	
16.100229	3.859625e-05	1.070022e-05	2.241487e-06	1.263930e-05	
16.101230	3.835447e-05	1.083000e-05	2.236569e-06	1.268620e-05	
16.102231	3.811486e-05	1.096090e-05	2.231655e-06	1.272957e-05	
16.103232	3.787812e-05	1.109284e-05	2.226783e-06	1.276934e-05	
16.104233	3.764500e-05	1.122573e-05	2.221991e-06	1.280546e-05	
16.105234	3.741619e-05	1.135948e-05	2.217318e-06	1.283787e-05	
16.106235	3.719243e-05	1.149400e-05	2.212801e-06	1.286652e-05	
16.107235	3.697444e-05	1.162921e-05	2.208479e-06	1.289135e-05	
16.108236	3.676292e-05	1.176502e-05	2.204390e-06	1.291231e-05	
16.109237	3.655861e-05	1.190135e-05	2.200572e-06	1.292934e-05	
16.110238	3.636222e-05	1.203811e-05	2.197063e-06	1.294238e-05	
16.111239	3.617446e-05	1.217521e-05	2.193901e-06	1.295138e-05	
16.112240	3.599607e-05	1.231256e-05	2.191126e-06	1.295628e-05	
16.113241	3.582775e-05	1.245008e-05	2.188774e-06	1.295703e-05	
16.114242	3.567024e-05	1.258768e-05	2.186884e-06	1.295357e-05	
16.115243	3.552424e-05	1.272527e-05	2.185494e-06	1.294585e-05	
16.116244	3.539048e-05	1.286277e-05	2.184643e-06	1.293380e-05	
16.117245	3.526967e-05	1.300009e-05	2.184368e-06	1.291738e-05	
16.118246	3.516254e-05	1.313715e-05	2.184708e-06	1.289652e-05	
16.119247	3.506981e-05	1.327385e-05	2.185700e-06	1.287118e-05	
16.120248	3.499219e-05	1.341011e-05	2.187384e-06	1.284129e-05	
16.121249	3.493040e-05	1.354584e-05	2.189797e-06	1.280680e-05	
16.122250	3.488517e-05	1.368096e-05	2.192978e-06	1.276766e-05	
16.123251	3.485721e-05	1.381538e-05	2.196964e-06	1.272380e-05	
16.124252	3.484724e-05	1.394901e-05	2.201793e-06	1.267518e-05	
16.125253	3.485591e-05	1.408177e-05	2.207499e-06	1.262174e-05	
16.126254	3.488315e-05	1.421352e-05	2.214063e-06	1.256361e-05	
16.127255	3.492854e-05	1.434413e-05	2.221438e-06	1.250095e-05	
16.128255	3.499167e-05	1.447346e-05	2.229579e-06	1.243394e-05	
16.129256	3.507210e-05	1.460137e-05	2.238440e-06	1.236277e-05	
16.130257	3.516941e-05	1.472772e-05	2.247975e-06	1.228761e-05	
16.131258	3.528318e-05	1.485236e-05	2.258139e-06	1.220864e-05	
16.132259	3.541298e-05	1.497517e-05	2.268886e-06	1.212605e-05	
16.133260	3.555839e-05	1.509599e-05	2.280170e-06	1.204001e-05	
16.134261	3.571898e-05	1.521469e-05	2.291945e-06	1.195070e-05	
16.135262	3.589433e-05	1.533113e-05	2.304165e-06	1.185829e-05	
16.136263	3.608401e-05	1.544517e-05	2.316785e-06	1.176298e-05	
16.137264	3.628761e-05	1.555666e-05	2.329758e-06	1.166494e-05	
16.138265	3.650469e-05	1.566548e-05	2.343040e-06	1.156435e-05	
16.139266	3.673484e-05	1.577147e-05	2.356583e-06	1.146138e-05	
16.140267	3.697762e-05	1.587450e-05	2.370343e-06	1.135623e-05	
16.141268	3.723261e-05	1.597442e-05	2.384274e-06	1.124906e-05	
16.142269	3.749940e-05	1.607111e-05	2.398329e-06	1.114005e-05	
16.143270	3.777755e-05	1.616441e-05	2.412463e-06	1.102940e-05	
16.144271	3.806663e-05	1.625419e-05	2.426631e-06	1.091726e-05	
16.145272	3.836624e-05	1.634030e-05	2.440786e-06	1.080383e-05	
16.146273	3.867593e-05	1.642261e-05	2.454882e-06	1.068929e-05	
16.147274	3.899530e-05	1.650098e-05	2.468874e-06	1.057381e-05	
16.148275	3.932390e-05	1.657527e-05	2.482717e-06	1.045757e-05	
16.149276	3.966132e-05	1.664533e-05	2.496363e-06	1.034075e-05	
16.150276	4.000714e-05	1.671103e-05	2.509768e-06	1.022354e-05	
16.151277	4.036093e-05	1.677223e-05	2.522885e-06	1.010611e-05	
16.152278	4.072226e-05	1.682878e-05	2.535669e-06	9.988633e-06	
16.153279	4.109071e-05	1.688055e-05	2.548074e-06	9.871300e-06	
16.154280	4.146586e-05	1.692739e-05	2.560054e-06	9.754286e-06	
16.155281	4.184729e-05	1.696917e-05	2.571564e-06	9.637771e-06	
16.156282	4.223456e-05	1.700575e-05	2.582557e-06	9.521934e-06	
16.157283	4.262725e-05	1.703698e-05	2.592988e-06	9.406954e-06	
16.158284	4.302494e-05	1.706273e-05	2.602811e-06	9.293012e-06	
16.159285	4.342721e-05	1.708286e-05	2.611980e-06	9.180286e-06	
16.160286	4.383363e-05	1.709722e-05	2.620450e-06	9.068955e-06	
16.161287	4.424377e-05	1.710567e-05	2.628174e-06	8.959200e-06	
16.162288	4.465722e-05	1.710808e-05	2.635107e-06	8.851199e-06	
16.163289	4.507354e-05	1.710431e-05	2.641203e-06	8.745133e-06	
16.164290	4.549232e-05	1.709421e-05	2.646416e-06	8.641179e-06	
16.165291	4.591312e-05	1.707765e-05	2.650700e-06	8.539519e-06	
16.166292	4.633553e-05	1.705448e-05	2.654010e-06	8.440331e-06	
16.167293	4.675912e-05	1.702456e-05	2.656300e-06	8.343794e-06	
16.168294	4.718347e-05	1.698776e-05	2.657524e-06	8.250089e-06	
16.169295	4.760814e-05	1.694394e-05	2.657636e-06	8.159394e-06	
16.170296	4.803273e-05	1.689295e-05	2.656591e-06	8.071888e-06	
16.171296	4.845679e-05	1.683465e-05	2.654342e-06	7.987753e-06	
16.172297	4.887992e-05	1.676891e-05	2.650844e-06	7.907165e-06	
16.173298	4.930167e-05	1.669559e-05	2.646051e-06	7.830306e-06	
16.174299	4.972164e-05	1.661453e-05	2.639917e-06	7.757355e-06	
16.175300	5.013941e-05	1.652565e-05	2.632405e-06	7.688472e-06	
16.176301	5.055465e-05	1.642916e-05	2.623542e-06	7.623685e-06	
16.177302	5.096710e-05	1.632539e-05	2.613385e-06	7.562957e-06	
16.178303	5.137648e-05	1.621470e-05	2.601989e-06	7.506254e-06	
16.179304	5.178252e-05	1.609744e-05	2.589411e-06	7.453539e-06	
16.180305	5.218494e-05	1.597396e-05	2.575708e-06	7.404775e-06	
16.181306	5.258347e-05	1.584459e-05	2.560936e-06	7.359928e-06	
16.182307	5.297783e-05	1.570970e-05	2.545151e-06	7.318962e-06	
16.183308	5.336774e-05	1.556963e-05	2.528411e-06	7.281840e-06	
16.184309	5.375295e-05	1.542472e-05	2.510771e-06	7.248527e-06	
16.185310	5.413316e-05	1.527534e-05	2.492289e-06	7.218987e-06	
16.186311	5.450810e-05	1.512181e-05	2.473020e-06	7.193185e-06	
16.187312	5.487751e-05	1.496451e-05	2.453021e-06	7.171083e-06	
16.188313	5.524110e-05	1.480376e-05	2.432349e-06	7.152647e-06	
16.189314	5.559860e-05	1.463992e-05	2.411060e-06	7.137840e-06	
16.190315	5.594974e-05	1.447335e-05	2.389210e-06	7.126627e-06	
16.191316	5.629425e-05	1.430438e-05	2.366856e-06	7.118972e-06	
16.192316	5.663184e-05	1.413336e-05	2.344055e-06	7.114839e-06	
16.193317	5.696224e-05	1.396065e-05	2.320863e-06	7.114192e-06	
16.194318	5.728519e-05	1.378659e-05	2.297336e-06	7.116995e-06	
16.195319	5.760039e-05	1.361153e-05	2.273532e-06	7.123213e-06	
16.196320	5.790759e-05	1.343582e-05	2.249505e-06	7.132809e-06	
16.197321	5.820650e-05	1.325981e-05	2.225314e-06	7.145748e-06	
16.198322	5.849686e-05	1.308384e-05	2.201014e-06	7.161994e-06	
16.199323	5.877838e-05	1.290827e-05	2.176662e-06	7.181511e-06	
16.200324	5.905079e-05	1.273344e-05	2.152315e-06	7.204263e-06	
16.201325	5.931382e-05	1.255970e-05	2.128028e-06	7.230214e-06	
16.202326	5.956720e-05	1.238740e-05	2.103858e-06	7.259329e-06	
16.203327	5.981064e-05	1.221688e-05	2.079863e-06	7.291572e-06	
16.204328	6.004388e-05	1.204851e-05	2.056098e-06	7.326906e-06	
16.205329	6.026663e-05	1.188261e-05	2.032619e-06	7.365296e-06	
16.206330	6.047863e-05	1.171955e-05	2.009484e-06	7.406706e-06	
16.207331	6.067961e-05	1.155967e-05	1.986749e-06	7.451101e-06	
16.208332	6.086928e-05	1.140332e-05	1.964470e-06	7.498443e-06	
16.209333	6.104737e-05	1.125085e-05	1.942704e-06	7.548699e-06	
16.210334	6.121360e-05	1.110261e-05	1.921507e-06	7.601831e-06	
16.211335	6.136771e-05	1.095893e-05	1.900936e-06	7.657803e-06	
16.212336	6.150942e-05	1.082019e-05	1.881047e-06	7.716581e-06	
16.213337	6.163845e-05	1.068671e-05	1.861896e-06	7.778128e-06	
16.214337	6.175454e-05	1.055885e-05	1.843541e-06	7.842408e-06	
16.215338	6.185739e-05	1.043696e-05	1.826038e-06	7.909385e-06	
16.216339	6.194675e-05	1.032139e-05	1.809442e-06	7.979024e-06	
16.217340	6.202233e-05	1.021248e-05	1.793812e-06	8.051288e-06	
16.218341	6.208387e-05	1.011059e-05	1.779202e-06	8.126143e-06	
16.219342	6.213108e-05	1.001605e-05	1.765670e-06	8.203551e-06	
16.220343	6.216369e-05	9.929229e-06	1.753272e-06	8.283478e-06	
16.221344	6.218143e-05	9.850464e-06	1.742065e-06	8.365886e-06	
16.222345	6.218403e-05	9.780105e-06	1.732105e-06	8.450742e-06	
16.223346	6.217120e-05	9.718502e-06	1.723449e-06	8.538007e-06	
16.224347	6.214268e-05	9.666002e-06	1.716152e-06	8.627648e-06	
16.225348	6.209825e-05	9.622887e-06	1.710262e-06	8.719612e-06	
16.226349	6.203807e-05	9.589007e-06	1.705761e-06	8.813755e-06	
16.227350	6.196247e-05	9.564040e-06	1.702607e-06	8.909891e-06	
16.228351	6.187176e-05	9.547661e-06	1.700755e-06	9.007837e-06	
16.229352	6.176626e-05	9.539548e-06	1.700164e-06	9.107407e-06	
16.230353	6.164630e-05	9.539377e-06	1.700789e-06	9.208417e-06	
16.231354	6.151219e-05	9.546825e-06	1.702587e-06	9.310683e-06	
16.232355	6.136426e-05	9.561569e-06	1.705516e-06	9.414021e-06	
16.233356	6.120282e-05	9.583285e-06	1.709532e-06	9.518245e-06	
16.234357	6.102819e-05	9.611650e-06	1.714593e-06	9.623172e-06	
16.235357	6.084069e-05	9.646340e-06	1.720654e-06	9.728617e-06	
16.236358	6.064065e-05	9.687033e-06	1.727673e-06	9.834396e-06	
16.237359	6.042837e-05	9.733405e-06	1.735608e-06	9.940323e-06	
16.238360	6.020419e-05	9.785132e-06	1.744413e-06	1.004622e-05	
16.239361	5.996842e-05	9.841892e-06	1.754047e-06	1.015189e-05	
16.240362	5.972138e-05	9.903361e-06	1.764467e-06	1.025716e-05	
16.241363	5.946338e-05	9.969216e-06	1.775628e-06	1.036184e-05	
16.242364	5.919476e-05	1.003913e-05	1.787489e-06	1.046574e-05	
16.243365	5.891583e-05	1.011279e-05	1.800005e-06	1.056869e-05	
16.244366	5.862691e-05	1.018986e-05	1.813135e-06	1.067050e-05	
16.245367	5.832831e-05	1.027003e-05	1.826834e-06	1.077098e-05	
16.246368	5.802036e-05	1.035296e-05	1.841059e-06	1.086995e-05	
16.247369	5.770338e-05	1.043834e-05	1.855768e-06	1.096722e-05	
16.248370	5.737769e-05	1.052584e-05	1.870917e-06	1.106262e-05	
16.249371	5.704361e-05	1.061514e-05	1.886463e-06	1.115595e-05	
16.250372	5.670145e-05	1.070592e-05	1.902363e-06	1.124703e-05	
16.251373	5.635154e-05	1.079785e-05	1.918574e-06	1.133567e-05	
16.252374	5.599420e-05	1.089061e-05	1.935052e-06	1.142170e-05	
16.253375	5.562974e-05	1.098387e-05	1.951755e-06	1.150493e-05	
16.254376	5.525849e-05	1.107732e-05	1.968640e-06	1.158517e-05	
16.255377	5.488077e-05	1.117063e-05	1.985662e-06	1.166224e-05	
16.256378	5.449688e-05	1.126347e-05	2.002780e-06	1.173596e-05	
16.257378	5.410717e-05	1.135553e-05	2.019950e-06	1.180613e-05	
16.258379	5.371194e-05	1.144647e-05	2.037128e-06	1.187258e-05	
16.259380	5.331151e-05	1.153598e-05	2.054272e-06	1.193513e-05	
16.260381	5.290620e-05	1.162374e-05	2.071339e-06	1.199357e-05	
16.261382	5.249634e-05	1.170941e-05	2.088285e-06	1.204775e-05	
16.262383	5.208224e-05	1.179268e-05	2.105068e-06	1.209745e-05	
16.263384	5.166423e-05	1.187322e-05	2.121643e-06	1.214252e-05	
16.264385	5.124262e-05	1.195071e-05	2.137969e-06	1.218275e-05	
16.265386	5.081773e-05	1.202483e-05	2.154001e-06	1.221796e-05	
16.266387	5.038988e-05	1.209525e-05	2.169697e-06	1.224798e-05	
16.267388	4.995939e-05	1.216165e-05	2.185014e-06	1.227261e-05	
16.268389	4.952658e-05	1.222371e-05	2.199908e-06	1.229167e-05	
16.269390	4.909178e-05	1.228110e-05	2.214337e-06	1.230498e-05	
16.270391	4.865529e-05	1.233349e-05	2.228257e-06	1.231235e-05	
16.271392	4.821745e-05	1.238058e-05	2.241624e-06	1.231360e-05	
16.272393	4.777856e-05	1.242203e-05	2.254397e-06	1.230854e-05	
16.273394	4.733895e-05	1.245752e-05	2.266531e-06	1.229699e-05	
16.274395	4.689895e-05	1.248672e-05	2.277984e-06	1.227877e-05	
16.275396	4.645882e-05	1.250940e-05	2.288719e-06	1.225374e-05	
16.276397	4.601861e-05	1.252578e-05	2.298736e-06	1.222207e-05	
16.277398	4.557829e-05	1.253625e-05	2.308046e-06	1.218404e-05	
16.278398	4.513782e-05	1.254119e-05	2.316663e-06	1.213992e-05	
16.279399	4.469717e-05	1.254099e-05	2.324599e-06	1.208998e-05	
16.280400	4.425631e-05	1.253605e-05	2.331866e-06	1.203450e-05	
16.281401	4.381518e-05	1.252673e-05	2.338477e-06	1.197376e-05	
16.282402	4.337378e-05	1.251344e-05	2.344444e-06	1.190803e-05	
16.283403	4.293204e-05	1.249656e-05	2.349779e-06	1.183757e-05	
16.284404	4.248995e-05	1.247647e-05	2.354495e-06	1.176268e-05	
16.285405	4.204746e-05	1.245357e-05	2.358604e-06	1.168361e-05	
16.286406	4.160454e-05	1.242823e-05	2.362119e-06	1.160064e-05	
16.287407	4.116116e-05	1.240085e-05	2.365052e-06	1.151406e-05	
16.288408	4.071728e-05	1.237181e-05	2.367415e-06	1.142412e-05	
16.289409	4.027286e-05	1.234151e-05	2.369220e-06	1.133112e-05	
16.290410	3.982787e-05	1.231032e-05	2.370481e-06	1.123531e-05	
16.291411	3.938227e-05	1.227863e-05	2.371210e-06	1.113698e-05	
16.292412	3.893603e-05	1.224684e-05	2.371418e-06	1.103639e-05	
16.293413	3.848912e-05	1.221532e-05	2.371119e-06	1.093383e-05	
16.294414	3.804149e-05	1.218447e-05	2.370324e-06	1.082957e-05	
16.295415	3.759312e-05	1.215466e-05	2.369047e-06	1.072387e-05	
16.296416	3.714396e-05	1.212630e-05	2.367298e-06	1.061702e-05	
16.297417	3.669399e-05	1.209976e-05	2.365092e-06	1.050929e-05	
16.298418	3.624316e-05	1.207543e-05	2.362440e-06	1.040096e-05	
16.299418	3.579144e-05	1.205370e-05	2.359355e-06	1.029229e-05	
16.300419	3.533880e-05	1.203496e-05	2.355849e-06	1.018356e-05	
16.301420	3.488520e-05	1.201959e-05	2.351934e-06	1.007505e-05	
16.302421	3.443060e-05	1.200797e-05	2.347623e-06	9.967026e-06	
16.303422	3.397498e-05	1.200051e-05	2.342928e-06	9.859767e-06	
16.304423	3.351829e-05	1.199758e-05	2.337862e-06	9.753545e-06	
16.305424	3.306050e-05	1.199956e-05	2.332437e-06	9.648636e-06	
16.306425	3.260157e-05	1.200686e-05	2.326665e-06	9.545313e-06	
16.307426	3.214148e-05	1.201984e-05	2.320559e-06	9.443850e-06	
16.308427	3.168017e-05	1.203891e-05	2.314131e-06	9.344521e-06	
16.309428	3.121763e-05	1.206445e-05	2.307394e-06	9.247600e-06	
16.310429	3.075381e-05	1.209683e-05	2.300359e-06	9.153362e-06	
16.311430	3.028867e-05	1.213646e-05	2.293040e-06	9.062081e-06	
16.312431	2.982219e-05	1.218372e-05	2.285449e-06	8.974030e-06	
16.313432	2.935433e-05	1.223900e-05	2.277598e-06	8.889484e-06	
16.314433	2.888505e-05	1.230267e-05	2.269499e-06	8.808716e-06	
16.315434	2.841431e-05	1.237513e-05	2.261165e-06	8.732002e-06	
