X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
15.989123	1.224089e-05	-1.827671e-05	1.365239e-06	-4.157737e-07	
15.990124	4.245354e-06	-1.464823e-05	-2.194053e-06	2.749987e-06	
15.991125	-5.091653e-08	-1.309886e-05	-5.978624e-08	8.418195e-06	
15.992126	4.389265e-06	-1.213294e-05	-4.456253e-06	3.153304e-06	
15.993127	-3.072027e-06	-9.636306e-06	-6.766199e-06	-2.227588e-06	
15.994128	2.012426e-05	-6.809666e-06	-2.181223e-06	1.276163e-06	
15.995129	5.549503e-05	3.772445e-06	-3.425699e-06	2.053384e-06	
15.996130	9.728689e-06	8.981045e-06	-2.294886e-06	7.722322e-07	
15.997131	-2.806964e-05	1.933773e-06	6.433264e-07	8.305736e-07	
15.998132	2.231533e-06	-6.979382e-07	-8.278699e-07	-1.048769e-06	
15.999133	3.448224e-06	-2.530990e-06	1.085356e-06	-1.187407e-06	
16.000133	-1.611868e-05	-5.084770e-06	2.538144e-06	-1.245593e-06	
16.001134	-1.891678e-05	-1.548083e-06	2.245213e-06	-2.112074e-06	
16.002135	-1.342749e-05	2.596240e-06	2.370664e-06	-2.189852e-06	
16.003136	-3.302657e-06	8.378663e-06	1.517803e-06	-4.373282e-06	
16.004137	-9.796714e-06	1.151030e-05	3.235569e-06	-3.708843e-06	
16.005138	-1.247294e-05	6.902714e-06	2.927553e-06	-5.770609e-07	
16.006139	-1.021309e-06	6.656529e-06	3.212981e-07	-1.464818e-06	
16.007140	-5.322593e-06	9.105372e-06	5.355952e-07	-1.664405e-06	
16.008141	-1.040408e-05	3.943719e-06	-3.389597e-07	1.228023e-06	
16.009142	-3.040712e-06	5.154056e-06	-1.114453e-06	1.033681e-06	
16.010143	-1.518040e-06	9.049310e-06	-2.275642e-06	-7.120120e-07	
16.011144	5.826162e-06	-1.443208e-06	-3.814368e-06	1.123476e-06	
16.012145	1.971175e-05	-3.936252e-06	-3.093122e-07	2.032765e-06	
16.013146	1.330840e-05	3.691421e-06	2.672889e-06	9.382800e-07	
16.014147	8.914774e-07	2.460542e-06	3.233501e-06	9.789739e-07	
16.015148	-2.132680e-05	-1.095129e-06	1.398049e-06	-1.494521e-06	
16.016149	-4.616646e-06	-4.374055e-06	-2.869200e-06	-6.768162e-06	
16.017150	9.127884e-05	-4.211178e-06	-7.639443e-07	-8.213279e-06	
16.018151	7.238750e-05	-3.120215e-06	1.277636e-06	-3.469782e-06	
16.019152	-4.356360e-05	-1.340816e-06	-1.068162e-06	-9.755852e-07	
16.020153	-5.394545e-05	5.199445e-06	-1.843760e-07	-4.259709e-06	
16.021153	-3.417801e-05	4.817930e-06	3.353113e-07	-4.585188e-06	
16.022154	2.803349e-05	2.480028e-06	1.303972e-07	1.084239e-06	
16.023155	1.066231e-04	-8.019534e-08	-1.262854e-06	6.981405e-06	
16.024156	5.153670e-05	-5.816196e-06	-2.381633e-06	7.135994e-06	
16.025157	-4.661962e-05	-2.686175e-06	1.504901e-06	2.368338e-06	
16.026158	-1.069439e-04	2.191169e-06	2.059346e-06	-1.071068e-06	
16.027159	-6.555667e-05	1.439755e-06	1.035412e-06	-9.659214e-07	
16.028160	2.738862e-05	-1.158855e-06	2.268659e-06	1.308436e-06	
16.029161	-2.233742e-06	-5.461910e-06	1.163952e-06	2.418657e-06	
16.030162	-4.134518e-05	-4.995286e-06	5.597190e-07	3.543951e-06	
16.031163	6.584651e-06	2.808818e-07	1.520497e-07	7.036262e-06	
16.032164	1.170601e-05	2.382152e-06	-5.221195e-08	5.803689e-06	
16.033165	-3.522756e-05	2.403472e-06	8.352539e-07	2.569589e-06	
16.034166	-3.524108e-05	3.898108e-06	2.398622e-06	1.595414e-06	
16.035167	-8.206848e-06	8.281754e-06	2.741958e-06	-3.534498e-07	
16.036168	3.022707e-06	1.084234e-05	-5.376839e-07	5.140437e-07	
16.037169	1.201594e-05	5.746216e-06	-7.207008e-07	-3.574914e-07	
16.038170	1.657425e-05	5.775540e-06	-5.994955e-07	-4.755105e-06	
16.039171	2.211149e-05	9.939654e-06	-3.357707e-06	-9.168835e-06	
16.040172	2.482609e-05	3.244563e-06	-3.030810e-06	-9.079580e-06	
16.041173	2.474863e-05	-9.671785e-07	-2.702320e-06	-3.123173e-07	
16.042173	8.141869e-06	3.478212e-07	-1.017799e-06	9.116899e-07	
16.043174	-1.660109e-05	-5.902069e-06	-1.759802e-07	-2.337587e-06	
16.044175	1.746540e-06	-1.130693e-05	-2.572742e-06	3.769309e-06	
16.045176	1.928611e-05	-1.341131e-05	-8.769340e-07	7.042307e-06	
16.046177	1.489297e-05	-2.027221e-05	-1.627829e-06	7.294411e-06	
16.047178	1.320053e-05	-1.983510e-05	-3.278229e-06	6.719954e-06	
16.048179	-1.600296e-05	-1.038947e-05	2.326687e-06	3.281871e-07	
16.049180	-2.738914e-05	-1.100868e-05	3.592073e-06	1.026477e-06	
16.050181	-6.536719e-06	-1.295540e-05	7.726410e-07	4.010404e-06	
16.051182	1.042243e-05	-3.296191e-06	3.112629e-06	-5.406266e-06	
16.052183	4.467822e-05	6.610304e-06	3.986971e-06	-6.186022e-06	
16.053184	3.841131e-05	8.508108e-06	2.227053e-06	2.468956e-06	
16.054185	-3.029513e-06	8.851747e-06	8.731786e-07	-3.924446e-06	
16.055186	-1.568153e-05	1.831797e-05	-1.931487e-06	-8.569246e-06	
16.056187	-3.779487e-05	2.298825e-05	-1.352201e-06	-1.067244e-06	
16.057188	-3.831172e-05	1.321531e-05	1.040833e-06	-2.683791e-07	
16.058189	-1.222073e-05	9.554536e-06	-2.676571e-06	-4.102489e-07	
16.059190	-7.330244e-06	1.034299e-05	-6.179972e-06	8.222840e-06	
16.060191	2.350711e-06	3.592578e-06	-3.282204e-06	1.416615e-05	
16.061192	1.450650e-06	-8.008547e-07	-2.552346e-06	1.094628e-05	
16.062193	-5.649485e-06	-2.166800e-06	-2.366845e-06	7.907029e-06	
16.063194	-1.803985e-06	-4.171417e-06	1.820226e-06	2.670688e-06	
16.064194	-8.490664e-06	-1.529528e-06	3.804111e-07	-1.552698e-05	
16.065195	-1.697596e-06	-1.824023e-06	-4.099563e-07	-2.805701e-05	
16.066196	1.106225e-05	-1.064284e-05	3.198545e-06	-2.267580e-05	
16.067197	2.585928e-05	-1.459261e-05	1.196160e-06	-1.554481e-05	
16.068198	4.602294e-05	-1.012979e-05	4.100419e-07	-1.405117e-05	
16.069199	4.478347e-05	-8.211820e-06	2.046847e-06	-7.519299e-06	
16.070200	7.443405e-05	-6.706870e-06	2.340723e-06	1.343861e-05	
16.071201	1.222863e-04	5.329351e-06	3.736842e-06	2.177022e-05	
16.072202	6.548339e-05	1.543379e-05	1.942754e-06	5.324043e-06	
