0	-1.056074008881477	587.3707509214794	0	0.2772386832243882	0
0.005	-1.096891132145816	587.1493357218586	0	0.2772870452013371	0
0.01	-1.138927364873488	586.9334550197765	0	0.2773373261118339	0
0.015	-1.181678292357577	586.7305914490106	0	0.2773891885280614	0
0.02	-1.224530031348222	586.5462758059707	0	0.2774422912166042	0
0.025	-1.266872374916303	586.3844932964431	0	0.2774962809804629	0
0.03	-1.308189160837267	586.248081353222	0	0.2775507883649888	0
0.035	-1.348099194513809	586.1388783532093	0	0.277605435215558	0
0.04	-1.386342784108788	586.058105453062	0	0.277659848369591	0
0.045	-1.422775460542754	586.0065890553047	0	0.2777136625108208	0
0.05	-1.457362924248341	585.9843530256383	0	0.2777665084696007	0
0.055	-1.490118101856626	585.9901210283679	0	0.2778180125455823	0
0.06	-1.520995417335709	586.0213169143227	0	0.2778678190845744	0
0.065	-1.549795029462395	586.0743217671376	0	0.2779156046147724	0
0.07000000000000001	-1.576151608669241	586.144503090958	0	0.2779610599734497	0
0.075	-1.599600249511262	586.2266280428621	0	0.278003864951581	0
0.08	-1.619669247498901	586.3160279124834	0	0.2780436865440239	0
0.08500000000000001	-1.635973688191183	586.4093353966081	0	0.2780801910349301	0
0.09	-1.648194124718618	586.5044525385483	0	0.2781130466971916	0
0.095	-1.655963691834174	586.6001923608201	0	0.2781419242722343	0
0.1	-1.658872252431184	586.6955667353227	0	0.2781665107084895	0
0.105	-1.656574607101423	586.7894878409951	0	0.2781865338632476	0
0.11	-1.648775152732908	586.8811457465249	0	0.2782017914673057	0
0.115	-1.635091514681769	586.9699783691593	0	0.2782121725786944	0
0.12	-1.615066375425598	587.0550695983756	0	0.2782176583004426	0
0.125	-1.588388120488018	587.13452710023	0	0.2782183155126151	0
0.13	-1.555157763099123	587.2052283397103	0	0.2782143079872941	0
0.135	-1.516069064159063	587.2635365992098	0	0.2782059099491387	0
0.14	-1.472339490174056	587.3067562460496	0	0.2781934857749704	0
0.145	-1.425339274582931	587.3340929892407	0	0.2781774445232434	0
0.15	-1.376172038662209	587.3466733199398	0	0.2781582194046715	0
0.155	-1.325517086898466	587.347087579317	0	0.278136284838482	0
0.16	-1.27377963418742	587.338618094812	0	0.2781121617196511	0
0.165	-1.221405011691069	587.3244724727773	0	0.2780863855577301	0
0.17	-1.169087149663193	587.3076291309719	0	0.2780594783216999	0
0.175	-1.117609728501667	587.2910625240191	0	0.2780319441245981	0
0.18	-1.067547003395574	587.2776118008562	0	0.2780042605383502	0
0.185	-1.019242220362857	587.2693007966595	0	0.2779768750179086	0
0.19	-0.9729114901024266	587.2665517813434	0	0.2779502389896177	0
