0	0	0	0	0.8574955311246284	0
0.005	0	0	0	0.8574955230435731	0
0.01	0	0	0	0.8574955139748909	0
0.015	0	0	0	0.8574955039405018	0
0.02	0	0	0	0.8574954929984026	0
0.025	0	0	0	0.8574954812504283	0
0.03	0	0	0	0.8574954688507007	0
0.035	0	0	0	0.8574954560146815	0
0.04	0	0	0	0.8574954430287074	0
0.045	0	0	0	0.8574954302598362	0
0.05	0	0	0	0.8574954181657779	0
0.055	0	0	0	0.8574954073046219	0
0.06	0	0	0	0.8574953983440023	0
0.065	0	0	0	0.8574953920692642	0
0.07000000000000001	0	0	0	0.8574953893901095	0
0.075	0	0	0	0.8574953913451121	0
0.08	0	0	0	0.8574953991033932	0
0.08500000000000001	0	0	0	0.8574954139626508	0
0.09	0	0	0	0.8574954373426389	0
0.095	0	0	0	0.8574954707730895	0
0.1	0	0	0	0.857495515874984	0
0.105	0	0	0	0.8574955743339913	0
0.11	0	0	0	0.8574956478648281	0
0.115	0	0	0	0.8574957381652463	0
0.12	0	0	0	0.8574958468583356	0
0.125	0	0	0	0.8574959754218466	0
0.13	0	0	0	0.8574961251033029	0
0.135	0	0	0	0.8574962968197885	0
0.14	0	0	0	0.8574964910414823	0
0.145	0	0	0	0.8574967076582728	0
0.15	0	0	0	0.8574969458291402	0
0.155	0	0	0	0.8574972038144496	0
0.16	0	0	0	0.8574974787918734	0
0.165	0	0	0	0.8574977666573629	0
0.17	0	0	0	0.8574980618134365	0
0.175	0	0	0	0.8574983569480489	0
0.18	0	0	0	0.8574986428084704	0
0.185	0	0	0	0.857498907975936	0
0.19	0	0	0	0.8574991386483271	0
0.195	0	0	0	0.8574993184398317	0
0.2	0	0	0	0.8574994282083636	0
0.205	0	0	0	0.857499445923519	0
0.21	0	0	0	0.8574993465899734	0
0.215	0	0	0	0.8574991022434335	0
0.22	0	0	0	0.8574986820385383	0
0.225	0	0	0	0.8574980524503654	0
0.23	0	0	0	0.8574971776133932	0
0.235	0	0	0	0.8574960198237922	0
0.24	0	0	0	0.8574945402326719	0
0.245	0	0	0	0.8574926997592629	0
0.25	0	0	0	0.8574904602538148	0
0.255	0	0	0	0.8574877859400745	0
0.26	0	0	0	0.8574846451663788	0
0.265	0	0	0	0.8574810124924345	0
0.27	0	0	0	0.8574768711355283	0
0.275	0	0	0	0.8574722157949544	0
0.28	0	0	0	0.8574670558665795	0
0.285	0	0	0	0.8574614190504137	0
0.29	0	0	0	0.8574553553424977	0
0.295	0	0	0	0.8574489413880697	0
0.3	0	0	0	0.8574422851555445	0
0.305	0	0	0	0.8574355308700331	0
0.31	0	0	0	0.8574288641207395	0
0.315	0	0	0	0.8574225170283747	0
0.32	0	0	0	0.8574167733266201	0
0.325	0	0	0	0.8574119731756107	0
0.33	0	0	0	0.8574085174854728	0
0.335	0	0	0	0.8574068714843746	0
0.34	0	0	0	0.8574075672187127	0
0.345	0	0	0	0.8574112046235806	0
0.35	0	0	0	0.8574184507503885	0
0.355	0	0	0	0.8574300366865552	0
0.36	0	0	0	0.8574467516510261	0
0.365	0	0	0	0.8574694337007924	0
0.37	0	0	0	0.8574989564398054	0
0.375	0	0	0	0.8575362110853519	0
0.38	0	0	0	0.8575820832211757	0
0.385	0	0	0	0.8576374235550343	0
0.39	0	0	0	0.8577030120050706	0
0.395	0	0	0	0.8577795144690243	0
0.4	0	0	0	0.8578674316880553	0
0.405	0	0	0	0.8579670397084672	0
0.41	0	0	0	0.8580783215759905	0
0.415	0	0	0	0.8582008900749862	0
0.42	0	0	0	0.8583339015556867	0
0.425	0	0	0	0.8584759611832651	0
0.43	0	0	0	0.8586250202999159	0
0.435	0	0	0	0.8587782670217468	0
0.44	0	0	0	0.8589320117020897	0
0.445	0	0	0	0.859081569486873	0
0.45	0	0	0	0.8592211428697181	0
0.455	0	0	0	0.8593437079264213	0
0.46	0	0	0	0.859440908770155	0
0.465	0	0	0	0.8595029657168824	0
0.47	0	0	0	0.8595186036783881	0
0.475	0	0	0	0.8594750083969355	0
0.48	0	0	0	0.8593578192847784	0
0.485	0	0	0	0.8591511688115042	0
0.49	0	0	0	0.8588377795636472	0
0.495	0	0	0	0.8583991312475989	0
0.5	0	0	0	0.8578157109733798	0
0.505	0	0	0	0.857067361088655	0
0.51	0	0	0	0.8561337395645136	0
0.515	0	0	0	0.8549949083910292	0
0.52	0	0	0	0.853632065533991	0
0.525	0	0	0	0.8520284356351113	0
0.53	0	0	0	0.8501703336952557	0
0.535	0	0	0	0.8480484143410211	0
0.54	0	0	0	0.8456591168057787	0
0.545	0	0	0	0.8430063123140741	0
0.55	0	0	0	0.8401031559925731	0
0.555	0	0	0	0.8369741395863112	0
0.5600000000000001	0	0	0	0.833657333979466	0
0.5650000000000001	0	0	0	0.8302068016522762	0
0.5700000000000001	-18.99603408558566	103.2042945721648	0	0.8266951486062859	0
0.5750000000000001	-23.19692081597767	132.2859897875542	0	0.8232134466419931	0
0.58	-27.86889900804821	163.7125068928405	0	0.8198623452775964	0
0.585	-32.94491363663311	196.2698373350027	0	0.8167357638940652	0
0.59	-38.3154656172247	228.7431378936614	0	0.813908913644689	0
0.595	-43.82929058488171	260.2240389484817	0	0.8114362028941647	0
0.6	-49.30929717717034	290.1716846900933	0	0.8093540862845369	0
0.605	-54.58268161823652	318.3363910490303	0	0.8076844810161756	0
0.61	-59.5156775378598	344.6977510864814	0	0.8064378372794274	0
0.615	-64.03604022869881	369.3984763591242	0	0.8056156668082103	0
0.62	-68.12897199620224	392.6680307915822	0	0.8052124276290888	0
0.625	-71.81133762302774	414.7763202143121	0	0.8052168338412815	0
0.63	-75.10415594440597	436.0112913427365	0	0.805612742743298	0
0.635	-78.01800634371779	456.6419744995231	0	0.8063797640869665	0
0.64	-80.55200560032803	476.8555051696616	0	0.8074937262782079	0
0.645	-82.69880338888414	496.694338686449	0	0.8089271682044892	0
0.65	-84.44818814036323	516.0343416650425	0	0.8106501640791021	0
0.655	-85.78774315239983	534.6304185246786	0	0.812631721020165	0
0.66	-86.70426845124757	552.2042785214634	0	0.8148414365011409	0
0.665	-87.18863673740174	568.5092861800728	0	0.8172508285663521	0
0.67	-87.24173532795693	583.3431077661288	0	0.8198342028250126	0
0.675	-86.87728053086393	596.5370154267446	0	0.8225692070725582	0
0.6799999999999999	-86.12050590708263	607.9537477676354	0	0.8254370655493797	0
0.6850000000000001	-85.00516504546341	617.495056562727	0	0.8284224852992079	0
0.6899999999999999	-83.57107086941537	625.1068169747022	0	0.8315133560171547	0
0.6950000000000001	-81.86235796163623	630.7773774751089	0	0.8347003459943249	0
0.7	-79.92593730537826	634.5319329574272	0	0.8379764507742872	0
0.7050000000000001	-77.81011943500312	636.4248556008675	0	0.8413365423657708	0
0.71	-75.56365521177683	636.5306503695464	0	0.8447769446461206	0
